division,calendar_week,paid_views,organic_views,google_impressions,email_impressions,facebook_impressions,affiliate_impressions,overall_views,sales,total_impressions,total_views,sov_google_pct,sov_email_pct,sov_facebook_pct,sov_affiliate_pct,sales_per_1000_impressions,sales_per_view,efficiency_google,efficiency_email,efficiency_facebook,efficiency_affiliate,grp_proxy,reach_proxy,frequency_proxy,wow_total_impressions_pct,wow_sales_pct,wow_facebook_impressions_pct,wow_google_impressions_pct,z_total_impressions,z_sales,z_facebook_impressions,z_google_impressions,is_anomaly_period
H,2019-05-18,8163,7824,282241,314480.1722,154462,6542,15519,58332,757725.1721999999,31506,37.25,41.5,20.38,0.86,76.9831,1.8515,0.2067,0.1855,0.3776,8.9165,82.22,252575.0,3.0,7.14,-24.47,45.93,-13.82,-0.311,-0.564,-0.003,-0.224,0
H,2019-05-25,8095,6210,383096,305585.1613,186122,7305,14394,73945,882108.1613,28699,43.43,34.64,21.1,0.83,83.8276,2.5766,0.193,0.242,0.3973,10.1225,95.71,294036.0,3.0,16.42,26.77,20.5,35.73,-0.075,-0.305,0.166,0.073,0
H,2019-06-01,10409,7657,364790,268270.4227,59020,7174,17418,71325,699254.4227,35484,52.17,38.37,8.44,1.03,102.0015,2.0101,0.1955,0.2659,1.2085,9.9422,75.87,233085.0,3.0,-20.73,-3.54,-68.29,-4.78,-0.421,-0.348,-0.511,0.019,0
H,2019-06-08,44166,11407,348059,248803.0692,145523,9035,55780,53676,751420.0692,111353,46.32,33.11,19.37,1.2,71.4327,0.482,0.1542,0.2157,0.3688,5.9409,81.53,250473.0,3.0,7.46,-24.74,146.57,-4.59,-0.322,-0.641,-0.051,-0.03,0
H,2019-06-15,29344,11714,249963,267780.3332,174282,9594,40947,78561,701619.3332,82005,35.63,38.17,24.84,1.37,111.971,0.958,0.3143,0.2934,0.4508,8.1886,76.13,233873.0,3.0,-6.63,46.36,19.76,-28.18,-0.417,-0.228,0.103,-0.32,0
H,2019-06-22,12660,10298,158090,321828.1888,152616,7874,23553,67781,640408.1888,46511,24.69,50.25,23.83,1.23,105.8403,1.4573,0.4287,0.2106,0.4441,8.6082,69.49,213469.0,3.0,-8.72,-13.72,-12.43,-36.75,-0.533,-0.407,-0.013,-0.591,0
H,2019-06-29,13696,9228,293932,331459.2748,92218,6302,23104,73754,723911.2748,46028,40.6,45.79,12.74,0.87,101.8827,1.6024,0.2509,0.2225,0.7998,11.7033,78.55,241304.0,3.0,13.04,8.81,-39.58,85.93,-0.375,-0.308,-0.334,-0.19,0
H,2019-07-06,12065,10315,379586,308324.668,80608,8476,22039,59951,776994.6680000001,44419,48.85,39.68,10.37,1.09,77.1575,1.3497,0.1579,0.1944,0.7437,7.073,84.31,258998.0,3.0,7.33,-18.71,-12.59,29.14,-0.274,-0.537,-0.396,0.063,0
H,2019-07-13,11732,16208,465560,194890.7339,190923,11282,28491,84207,862655.7339,56431,53.97,22.59,22.13,1.31,97.6137,1.4922,0.1809,0.4321,0.4411,7.4638,93.6,287552.0,3.0,11.02,40.46,136.85,22.65,-0.112,-0.134,0.191,0.317,0
H,2019-07-20,11510,22720,373328,410328.5253,112609,10508,33125,76557,906773.5253,67355,41.17,45.25,12.42,1.16,84.4279,1.1366,0.2051,0.1866,0.6798,7.2856,98.39,302258.0,3.0,5.11,-9.08,-41.02,-19.81,-0.028,-0.261,-0.226,0.045,0
H,2019-07-27,16430,18980,367901,260614.6126,142801,8548,35634,48616,779864.6126,71044,47.17,33.42,18.31,1.1,62.339,0.6843,0.1321,0.1865,0.3404,5.6874,84.62,259955.0,3.0,-14.0,-36.5,26.81,-1.45,-0.269,-0.725,-0.065,0.029,0
H,2019-08-03,32578,23247,175113,204400.7212,52746,7105,55751,60485,439364.7212,111576,39.86,46.52,12.01,1.62,137.6647,0.5421,0.3454,0.2959,1.1467,8.513,47.67,146455.0,3.0,-43.66,24.41,-63.06,-52.4,-0.914,-0.528,-0.544,-0.541,0
H,2019-08-10,15882,26753,226841,250853.417,66802,8959,42109,44133,553455.417,84744,40.99,45.32,12.07,1.62,79.7408,0.5208,0.1946,0.1759,0.6607,4.9261,60.05,184485.0,3.0,25.97,-27.03,26.65,29.54,-0.698,-0.799,-0.469,-0.388,0
H,2019-08-17,16113,24725,277563,273454.3189,102676,7976,40677,71433,661669.3189000001,81515,41.95,41.33,15.52,1.21,107.9588,0.8763,0.2574,0.2612,0.6957,8.956,71.79,220556.0,3.0,19.55,61.86,53.7,22.36,-0.493,-0.346,-0.278,-0.238,0
H,2019-08-24,15922,18669,333465,270933.1079,77689,8194,34416,102248,690281.1079,69007,48.31,39.25,11.25,1.19,148.1252,1.4817,0.3066,0.3774,1.3161,12.4784,74.9,230094.0,3.0,4.32,43.14,-24.34,20.14,-0.438,0.165,-0.411,-0.073,0
H,2019-08-31,15727,11197,226187,294774.6159,79503,8749,25284,71623,609213.6159,52208,37.13,48.39,13.05,1.44,117.5663,1.3719,0.3167,0.243,0.9009,8.1864,66.1,203071.0,3.0,-11.74,-29.95,2.33,-32.17,-0.592,-0.343,-0.402,-0.39,0
H,2019-09-07,17258,9536,345480,367143.7073,199641,6652,26874,85582,918916.7073,53668,37.6,39.95,21.73,0.72,93.1336,1.5947,0.2477,0.2331,0.4287,12.8656,99.71,306306.0,3.0,50.84,19.49,151.11,52.74,-0.005,-0.111,0.237,-0.038,0
H,2019-09-14,16308,7766,213298,467230.4144,179439,8095,23524,89146,868062.4144,47598,24.57,53.82,20.67,0.93,102.6954,1.8729,0.4179,0.1908,0.4968,11.0125,94.19,289354.0,3.0,-5.53,4.16,-10.12,-38.26,-0.101,-0.052,0.13,-0.428,0
H,2019-09-21,17044,7559,210632,473659.691,273792,6607,23395,77198,964690.691,47998,21.83,49.1,28.38,0.68,80.0236,1.6084,0.3665,0.163,0.282,11.6843,104.67,321564.0,3.0,11.13,-13.4,52.58,-1.25,0.082,-0.251,0.632,-0.436,0
H,2019-09-28,20914,9686,388928,279990.7809,730340,7433,29672,75707,1406691.7809000001,60272,27.65,19.9,51.92,0.53,53.8192,1.2561,0.1947,0.2704,0.1037,10.1853,152.63,468897.0,3.0,45.82,-1.93,166.75,84.65,0.919,-0.275,3.061,0.091,1
H,2019-10-05,5671,10164,395734,404908.3958,213825,8954,15090,114893,1023421.3958,30925,38.67,39.56,20.89,0.87,112.2636,3.7152,0.2903,0.2838,0.5373,12.8315,111.05,341140.0,3.0,-27.25,51.76,-70.72,1.75,0.193,0.375,0.313,0.111,0
H,2019-10-12,4608,6106,333701,431560.0641,252670,6235,10746,102433,1024166.0641000001,21460,32.58,42.14,24.67,0.61,100.016,4.7732,0.307,0.2374,0.4054,16.4287,111.13,341389.0,3.0,0.07,-10.84,18.17,-15.68,0.194,0.168,0.52,-0.072,0
H,2019-10-19,8395,6137,320309,384449.2332,208965,6638,13598,116509,920361.2332,28130,34.8,41.77,22.7,0.72,126.5905,4.1418,0.3637,0.3031,0.5576,17.5518,99.86,306787.0,3.0,-10.14,13.74,-17.3,-4.01,-0.002,0.402,0.287,-0.112,0
H,2019-10-26,6353,7010,636352,377272.9425,208736,6963,12436,105678,1229323.9425,25799,51.76,30.69,16.98,0.57,85.9643,4.0962,0.1661,0.2801,0.5063,15.1771,133.39,409775.0,3.0,33.57,-9.3,-0.11,98.67,0.583,0.222,0.286,0.821,0
H,2019-11-02,7139,8419,777335,345520.2295,223006,6640,14351,97429,1352501.2295,29909,57.47,25.55,16.49,0.49,72.0362,3.2575,0.1253,0.282,0.4369,14.673,146.75,450834.0,3.0,10.02,-7.81,6.84,22.15,0.816,0.085,0.362,1.238,0
H,2019-11-09,6949,10004,1692079,556045.5269,352391,6299,16152,196814,2606814.5269,33105,64.91,21.33,13.52,0.24,75.4998,5.9451,0.1163,0.354,0.5585,31.2453,282.85,868938.0,3.0,92.74,102.01,58.02,117.68,3.193,1.734,1.05,3.939,1
H,2019-11-16,8137,15592,1832671,717646.5248,625380,5900,23520,197943,3181597.5248,47249,57.6,22.56,19.66,0.19,62.215,4.1894,0.108,0.2758,0.3165,33.5497,345.22,1060533.0,3.0,22.05,0.57,77.47,8.31,4.282,1.753,2.503,4.355,1
H,2019-11-23,5148,13890,1466450,389156.3241,1288154,6769,18905,204399,3150529.3241,37943,46.55,12.35,40.89,0.21,64.8777,5.387,0.1394,0.5252,0.1587,30.1963,341.85,1050176.0,3.0,-0.98,3.26,105.98,-19.98,4.223,1.86,6.029,3.273,1
H,2019-11-30,5422,9666,1545544,717170.319,749088,5858,15005,388875,3017660.319,30093,51.22,23.77,24.82,0.19,128.8664,12.9224,0.2516,0.5422,0.5191,66.3836,327.43,1005887.0,3.0,-4.22,90.25,-41.85,5.39,3.971,4.921,3.161,3.507,1
H,2019-12-07,4949,9035,667021,656795.8743,762174,5530,14057,350312,2091520.8743,28041,31.89,31.4,36.44,0.26,167.4915,12.4928,0.5252,0.5334,0.4596,63.3476,226.94,697174.0,3.0,-30.69,-9.92,1.75,-56.84,2.217,4.281,3.23,0.912,1
H,2019-12-14,5196,10213,222687,392745.0444,723619,3920,14481,265962,1342971.0444,29890,16.58,29.24,53.88,0.29,198.04,8.898,1.1943,0.6772,0.3675,67.8474,145.72,447657.0,3.0,-35.79,-24.08,-5.06,-66.61,0.798,2.882,3.025,-0.4,1
H,2019-12-21,4814,8768,179749,397511.3985,365490,4941,13391,165910,947691.3985,26973,18.97,41.95,38.57,0.52,175.0675,6.151,0.923,0.4174,0.4539,33.5782,102.83,315897.0,3.0,-29.43,-37.62,-49.49,-19.28,0.049,1.221,1.12,-0.527,0
H,2019-12-28,4261,10419,397284,272418.645,102499,7436,14646,101406,779637.645,29326,50.96,34.94,13.15,0.95,130.0681,3.4579,0.2552,0.3722,0.9893,13.6372,84.59,259879.0,3.0,-17.73,-38.88,-71.96,121.02,-0.269,0.151,-0.279,0.115,0
H,2020-01-04,17040,12520,195266,313723.2313,93994,7613,29790,118867,610596.2313,59350,31.98,51.38,15.39,1.25,194.6737,2.0028,0.6087,0.3789,1.2646,15.6137,66.25,203532.0,3.0,-21.68,17.22,-8.3,-50.85,-0.589,0.441,-0.325,-0.481,0
H,2020-01-11,5048,15640,184298,416231.5391,129941,8525,20369,83030,738995.5390999999,41057,24.94,56.32,17.58,1.15,112.3552,2.0223,0.4505,0.1995,0.639,9.7396,80.18,246332.0,3.0,21.03,-30.15,38.24,-5.62,-0.346,-0.154,-0.133,-0.514,0
H,2020-01-18,10866,14654,214181,394324.3148,148093,8444,26000,98790,765042.3148,51520,28.0,51.54,19.36,1.1,129.1301,1.9175,0.4612,0.2505,0.6671,11.6994,83.01,255014.0,3.0,3.52,18.98,13.97,16.21,-0.297,0.108,-0.037,-0.425,0
H,2020-01-25,14346,14179,368242,326553.8937,124579,9034,28173,80834,828408.8937,56698,44.45,39.42,15.04,1.09,97.5774,1.4257,0.2195,0.2475,0.6489,8.9478,89.89,276136.0,3.0,8.28,-18.18,-15.88,71.93,-0.177,-0.19,-0.162,0.03,0
H,2020-02-01,18626,15887,397768,1018170.957,41344,8045,33672,68251,1465327.957,68185,27.15,69.48,2.82,0.55,46.5773,1.001,0.1716,0.067,1.6508,8.4837,158.99,488443.0,3.0,76.88,-15.57,-66.81,8.02,1.03,-0.399,-0.605,0.117,0
H,2020-02-08,16275,17112,416264,372815.868,182771,7229,33415,71155,979079.868,66802,42.52,38.08,18.67,0.74,72.6754,1.0652,0.1709,0.1909,0.3893,9.843,106.23,326360.0,3.0,-33.18,4.25,342.07,4.65,0.109,-0.351,0.148,0.171,0
H,2020-02-15,15934,19431,290663,294581.6116,320299,9803,35512,120622,915346.6116,70877,31.75,32.18,34.99,1.07,131.7774,1.7018,0.415,0.4095,0.3766,12.3046,99.32,305116.0,3.0,-6.51,69.52,75.25,-30.17,-0.012,0.47,0.879,-0.2,0
H,2020-02-22,12430,18938,308907,424819.5325,301129,10438,31996,108857,1045293.5325,63364,29.55,40.64,28.81,1.0,104.1401,1.718,0.3524,0.2562,0.3615,10.4289,113.42,348431.0,3.0,14.2,-9.75,-5.99,6.28,0.234,0.275,0.777,-0.146,0
H,2020-02-29,10724,18148,287330,306094.4823,169159,9762,27812,95032,772345.4823,56684,37.2,39.63,21.9,1.26,123.0434,1.6765,0.3307,0.3105,0.5618,9.7349,83.8,257448.0,3.0,-26.11,-12.7,-43.83,-6.98,-0.283,0.045,0.075,-0.209,0
I,2018-01-06,842,192,957,513421.5453,83201,35192,223,67174,632771.5453,1257,0.15,81.14,13.15,5.56,106.1584,53.4399,70.1923,0.1308,0.8074,1.9088,67.81,210924.0,3.0,,,,,-0.754,-0.657,-0.424,-1.074,0
I,2018-01-13,745,187,438,743243.1377,15905,33371,904,71145,792957.1377,1836,0.06,93.73,2.01,4.21,89.7211,38.75,162.4315,0.0957,4.4731,2.1319,84.97,264319.0,3.0,25.31,5.91,-80.88,-54.23,-0.352,-0.607,-0.787,-1.077,0
I,2018-01-20,211,758,155,630645.0709,44422,41428,192,74516,716650.0709,1161,0.02,88.0,6.2,5.78,103.9782,64.1826,480.7484,0.1182,1.6775,1.7987,76.8,238883.0,3.0,-9.62,4.74,179.3,-64.61,-0.543,-0.565,-0.633,-1.079,0
I,2018-01-27,70,350,633,613396.6231,72299,28378,711,71793,714706.6231,1131,0.09,85.82,10.12,3.97,100.451,63.4775,113.4171,0.117,0.993,2.5299,76.59,238236.0,3.0,-0.27,-3.65,62.75,308.39,-0.548,-0.599,-0.483,-1.076,0
I,2018-02-03,635,807,487,598999.8962,41923,27872,292,70728,669281.8962,1734,0.07,89.5,6.26,4.16,105.6774,40.7889,145.232,0.1181,1.6871,2.5376,71.72,223094.0,3.0,-6.36,-1.48,-42.01,-23.06,-0.662,-0.612,-0.646,-1.077,0
I,2018-02-10,191,110,693,637747.0546,39964,32988,598,67907,711392.0546,899,0.1,89.65,5.62,4.64,95.4565,75.5362,97.9899,0.1065,1.6992,2.0585,76.23,237131.0,3.0,6.29,-3.99,-4.67,42.3,-0.556,-0.648,-0.657,-1.075,0
I,2018-02-17,279,969,649,931049.9276,113872,31130,444,100065,1076700.9276,1692,0.06,86.47,10.58,2.89,92.9367,59.1401,154.1834,0.1075,0.8787,3.2144,115.38,358900.0,3.0,51.35,47.36,184.94,-6.35,0.36,-0.244,-0.259,-1.076,0
I,2018-02-24,910,141,757,814496.6159,765,23368,731,98886,839386.6159,1782,0.09,97.03,0.09,2.78,117.8075,55.4916,130.6288,0.1214,129.2627,4.2317,89.95,279796.0,3.0,-22.04,-1.18,-99.33,16.64,-0.235,-0.259,-0.868,-1.075,0
I,2018-03-03,563,745,877,621385.0983,9963,28839,752,88514,661064.0983,2060,0.13,94.0,1.51,4.36,133.8962,42.968,100.9282,0.1424,8.8843,3.0692,70.84,220355.0,3.0,-21.24,-10.49,1202.35,15.85,-0.683,-0.389,-0.819,-1.074,0
I,2018-03-10,123,743,671,692765.862,77347,30732,837,100457,801515.862,1703,0.08,86.43,9.65,3.83,125.3338,58.9883,149.7124,0.145,1.2988,3.2688,85.89,267172.0,3.0,21.25,13.49,676.34,-23.49,-0.33,-0.239,-0.455,-1.076,0
I,2018-03-17,909,914,568,682812.4883,10907,34802,385,97977,729089.4883,2208,0.08,93.65,1.5,4.77,134.3827,44.3736,172.4947,0.1435,8.9829,2.8153,78.13,243030.0,3.0,-9.04,-2.47,-85.9,-15.35,-0.512,-0.27,-0.814,-1.076,0
I,2018-03-24,499,211,409,622706.4097,70507,32134,886,99526,725756.4097,1596,0.06,85.8,9.71,4.43,137.1342,62.3596,243.3399,0.1598,1.4116,3.0972,77.77,241919.0,3.0,-0.46,1.58,546.44,-27.99,-0.52,-0.251,-0.492,-1.077,0
I,2018-03-31,831,760,71,627333.3069,36424,30776,429,83337,694604.3069,2020,0.01,90.32,5.24,4.43,119.9777,41.2559,1173.7606,0.1328,2.288,2.7079,74.43,231535.0,3.0,-4.29,-16.27,-48.34,-82.64,-0.599,-0.454,-0.676,-1.079,0
I,2018-04-07,211,78,45350,614910.6104,88032,27948,603,71172,776240.6104,892,5.84,79.22,11.34,3.6,91.6881,79.7892,1.5694,0.1157,0.8085,2.5466,83.18,258747.0,3.0,11.75,-14.6,141.69,63773.24,-0.394,-0.607,-0.398,-0.81,0
I,2018-04-14,872,435,81517,745043.2074,62918,27983,947,76308,917461.2074,2254,8.89,81.21,6.86,3.05,83.173,33.8545,0.9361,0.1024,1.2128,2.7269,98.31,305820.0,3.0,18.19,7.22,-28.53,79.75,-0.039,-0.542,-0.533,-0.595,0
I,2018-04-21,943,470,76055,604632.9749,45265,38988,45,85278,764940.9749,1458,9.94,79.04,5.92,5.1,111.4831,58.4897,1.1213,0.141,1.884,2.1873,81.97,254980.0,3.0,-16.62,11.75,-28.06,-6.7,-0.422,-0.43,-0.628,-0.627,0
I,2018-04-28,98,108,78836,694748.5976,28146,25466,674,80231,827196.5976,880,9.53,83.99,3.4,3.08,96.9915,91.1716,1.0177,0.1155,2.8505,3.1505,88.64,275732.0,3.0,8.14,-5.92,-37.82,3.66,-0.266,-0.493,-0.721,-0.611,0
I,2018-05-05,174,3,90937,586645.1185,49656,26988,7,71496,754226.1185,184,12.06,77.78,6.58,3.58,94.7939,388.5652,0.7862,0.1219,1.4398,2.6492,80.82,251409.0,3.0,-8.82,-10.89,76.42,15.35,-0.449,-0.603,-0.605,-0.539,0
I,2018-05-12,306,377,116581,510317.6647,36495,26499,97,89317,689892.6647000001,780,16.9,73.97,5.29,3.84,129.4651,114.509,0.7661,0.175,2.4474,3.3706,73.93,229964.0,3.0,-8.53,24.93,-26.5,28.2,-0.61,-0.379,-0.676,-0.386,0
I,2018-05-19,320,223,110977,555605.6238,5895,23566,360,71570,696043.6238,903,15.94,79.82,0.85,3.39,102.824,79.258,0.6449,0.1288,12.1408,3.037,74.59,232015.0,3.0,0.89,-19.87,-83.85,-4.81,-0.595,-0.602,-0.841,-0.42,0
I,2018-05-26,159,581,114053,671628.6501,16317,26912,623,74209,828910.6501,1363,13.76,81.03,1.97,3.25,89.5259,54.4453,0.6507,0.1105,4.548,2.7575,88.83,276304.0,3.0,19.09,3.69,176.79,2.77,-0.262,-0.569,-0.785,-0.401,0
I,2018-06-02,703,362,87564,490287.3044,54094,29637,469,82087,661582.3044,1534,13.24,74.11,8.18,4.48,124.0768,53.5117,0.9375,0.1674,1.5175,2.7697,70.89,220527.0,3.0,-20.19,10.62,231.52,-23.23,-0.681,-0.47,-0.581,-0.559,0
I,2018-06-09,32,567,77545,551876.1861,80527,24576,18,72208,734524.1861,617,10.56,75.13,10.96,3.35,98.3058,117.0308,0.9312,0.1308,0.8967,2.9382,78.71,244841.0,3.0,11.03,-12.03,48.86,-11.44,-0.498,-0.594,-0.438,-0.618,0
I,2018-06-16,349,267,70777,496422.6517,41909,23368,455,76920,632476.6517,1071,11.19,78.49,6.63,3.69,121.6171,71.8207,1.0868,0.1549,1.8354,3.2917,67.78,210826.0,3.0,-13.89,6.53,-47.96,-8.73,-0.754,-0.535,-0.647,-0.659,0
I,2018-06-23,598,733,76877,579462.2501,28527,30754,610,58669,715620.2501,1941,10.74,80.97,3.99,4.3,81.9834,30.2262,0.7632,0.1012,2.0566,1.9077,76.69,238540.0,3.0,13.15,-23.73,-31.93,8.62,-0.546,-0.764,-0.719,-0.622,0
I,2018-06-30,11,845,90457,545848.5187,35957,29938,164,74816,702200.5187,1020,12.88,77.73,5.12,4.26,106.5451,73.349,0.8271,0.1371,2.0807,2.499,75.25,234067.0,3.0,-1.88,27.52,26.05,17.66,-0.58,-0.561,-0.679,-0.542,0
I,2018-07-07,462,395,125033,475868.7144,29906,27381,78,56966,658188.7143999999,935,19.0,72.3,4.54,4.16,86.5496,60.9262,0.4556,0.1197,1.9048,2.0805,70.53,219396.0,3.0,-6.27,-23.86,-16.83,38.22,-0.69,-0.785,-0.711,-0.336,0
I,2018-07-14,953,649,144045,680276.013,120793,32893,58,84105,978007.013,1660,14.73,69.56,12.35,3.36,85.9963,50.6657,0.5839,0.1236,0.6963,2.5569,104.8,326002.0,3.0,48.59,47.64,303.91,15.21,0.112,-0.444,-0.221,-0.223,0
I,2018-07-21,857,275,117954,517128.4388,108017,28717,538,106031,771816.4388,1670,15.28,67.0,14.0,3.72,137.3785,63.4916,0.8989,0.205,0.9816,3.6923,82.71,257272.0,3.0,-21.08,26.07,-10.58,-18.11,-0.405,-0.169,-0.29,-0.378,0
I,2018-07-28,428,710,119452,539662.3063,69026,28954,978,85071,757094.3063,2116,15.78,71.28,9.12,3.82,112.3651,40.2037,0.7122,0.1576,1.2324,2.9381,81.13,252365.0,3.0,-1.91,-19.77,-36.1,1.27,-0.442,-0.432,-0.5,-0.369,0
I,2018-08-04,243,372,117346,420188.5047,78482,28889,203,73719,644905.5046999999,818,18.2,65.16,12.17,4.48,114.3098,90.121,0.6282,0.1754,0.9393,2.5518,69.11,214969.0,3.0,-14.82,-13.34,13.7,-1.76,-0.723,-0.575,-0.449,-0.382,0
I,2018-08-11,798,119,125367,524291.4605,96825,25391,527,65031,771874.4605,1444,16.24,67.92,12.54,3.29,84.2507,45.0353,0.5187,0.124,0.6716,2.5612,82.71,257291.0,3.0,19.69,-11.79,23.37,6.84,-0.405,-0.684,-0.35,-0.334,0
I,2018-08-18,646,28,190087,606621.5775,153316,24316,61,97056,974340.5775,735,19.51,62.26,15.74,2.5,99.612,132.049,0.5106,0.16,0.633,3.9914,104.41,324780.0,3.0,26.23,49.25,58.34,51.62,0.103,-0.282,-0.046,0.051,0
I,2018-08-25,448,350,189105,615444.9835,289173,31049,13,104584,1124771.9835,811,16.81,54.72,25.71,2.76,92.9824,128.9568,0.553,0.1699,0.3617,3.3684,120.53,374924.0,3.0,15.44,7.76,88.61,-0.52,0.481,-0.187,0.687,0.045,0
I,2018-09-01,540,820,203789,487051.5,226533,24337,422,88717,941710.5,1782,21.64,51.72,24.06,2.58,94.2084,49.7851,0.4353,0.1822,0.3916,3.6454,100.91,313904.0,3.0,-16.28,-15.17,-21.66,7.76,0.021,-0.387,0.349,0.132,0
I,2018-09-08,159,78,198707,510295.9734,244083,22650,302,83527,975735.9734,539,20.36,52.3,25.02,2.32,85.6041,154.9666,0.4204,0.1637,0.3422,3.6877,104.56,325245.0,3.0,3.61,-5.85,7.75,-2.49,0.107,-0.452,0.443,0.102,0
I,2018-09-15,376,927,220699,496531.1762,198620,17158,243,101904,933008.1762,1546,23.65,53.22,21.29,1.84,109.2209,65.9146,0.4617,0.2052,0.5131,5.9392,99.98,311003.0,3.0,-4.38,22.0,-18.63,11.07,-0.0,-0.221,0.198,0.233,0
I,2018-09-22,252,242,207446,480792.6113,192991,10538,204,98829,891767.6113,698,23.26,53.91,21.64,1.18,110.8237,141.5888,0.4764,0.2056,0.5121,9.3783,95.56,297256.0,3.0,-4.42,-3.02,-2.83,-6.01,-0.104,-0.26,0.168,0.154,0
I,2018-09-29,584,271,257536,424303.3896,187747,12809,619,106546,882395.3896,1474,29.19,48.09,21.28,1.45,120.7463,72.2836,0.4137,0.2511,0.5675,8.3181,94.56,294132.0,3.0,-1.05,7.81,-2.72,24.15,-0.127,-0.163,0.14,0.452,0
I,2018-10-06,88,1064,249148,389199.7475,91489,12513,1119,118505,742349.7475,2271,33.56,52.43,12.32,1.69,159.635,52.1819,0.4756,0.3045,1.2953,9.4706,79.55,247450.0,3.0,-15.87,11.22,-51.27,-3.26,-0.479,-0.013,-0.379,0.402,0
I,2018-10-13,458,1425,187717,386440.1993,108860,13931,1818,114778,696948.1993,3701,26.93,55.45,15.62,2.0,164.6866,31.0127,0.6114,0.297,1.0544,8.239,74.68,232316.0,3.0,-6.12,-3.15,18.99,-24.66,-0.593,-0.059,-0.286,0.037,0
I,2018-10-20,683,1750,285516,379666.2718,103072,12874,1576,125551,781128.2718,4009,36.55,48.6,13.2,1.65,160.7303,31.3173,0.4397,0.3307,1.2181,9.7523,83.71,260376.0,3.0,12.08,9.39,-5.32,52.1,-0.382,0.076,-0.317,0.618,0
I,2018-10-27,186,1826,256967,401501.8825,104546,10955,2204,124269,773969.8825000001,4216,33.2,51.88,13.51,1.42,160.5605,29.4756,0.4836,0.3095,1.1887,11.3436,82.94,257990.0,3.0,-0.92,-1.02,1.43,-10.0,-0.399,0.06,-0.309,0.449,0
I,2018-11-03,853,2077,249754,394230.355,149116,10875,2375,152733,803975.355,5305,31.06,49.04,18.55,1.35,189.9722,28.7904,0.6115,0.3874,1.0243,14.0444,86.15,267992.0,3.0,3.88,22.91,42.63,-2.81,-0.324,0.417,-0.069,0.406,0
I,2018-11-10,507,4924,417055,817682.7959,242693,12639,4719,236844,1490069.7959,10150,27.99,54.88,16.29,0.85,158.9483,23.3344,0.5679,0.2897,0.9759,18.7391,159.67,496690.0,3.0,85.34,55.07,62.75,66.99,1.397,1.473,0.436,1.401,0
I,2018-11-17,555,4010,641908,802719.25,291131,9037,3996,259482,1744795.25,8561,36.79,46.01,16.69,0.52,148.7177,30.3098,0.4042,0.3233,0.8913,28.7133,186.97,581598.0,3.0,17.09,9.56,19.96,53.91,2.036,1.757,0.697,2.738,1
I,2018-11-24,900,1789,797311,817472.5954,588103,9753,2369,407401,2212639.5954,5058,36.03,36.95,26.58,0.44,184.1244,80.5459,0.511,0.4984,0.6927,41.7719,237.11,737547.0,3.0,26.81,57.01,102.01,24.21,3.21,3.614,2.298,3.662,1
I,2018-12-01,2139,1268,552061,1009850.466,126197,11937,3326,338723,1700045.466,6733,32.47,59.4,7.42,0.7,199.2435,50.3079,0.6136,0.3354,2.6841,28.3759,182.18,566682.0,3.0,-23.17,-16.86,-78.54,-30.76,1.924,2.752,-0.192,2.204,1
I,2018-12-08,14947,2181,220580,624509.4852,64957,12441,16085,253674,922487.4852,33213,23.91,67.7,7.04,1.35,274.9891,7.6378,1.15,0.4062,3.9053,20.3902,98.85,307496.0,3.0,-45.74,-25.11,-48.53,-60.04,-0.027,1.684,-0.522,0.232,0
I,2018-12-15,13412,2920,155652,519150.2601,122808,7857,15444,262319,805467.2601000001,31776,19.32,64.45,15.25,0.98,325.6731,8.2553,1.6853,0.5053,2.136,33.3867,86.31,268489.0,3.0,-12.69,3.41,89.06,-29.44,-0.32,1.793,-0.21,-0.154,0
I,2018-12-22,6849,2777,143626,505846.5249,47739,9473,8782,154344,706684.5249000001,18408,20.32,71.58,6.76,1.34,218.4058,8.3846,1.0746,0.3051,3.2331,16.293,75.73,235562.0,3.0,-12.26,-41.16,-61.13,-7.73,-0.568,0.437,-0.615,-0.225,0
I,2018-12-29,5843,2665,149520,713661.4313,32327,13079,8971,76799,908587.4313,17479,16.46,78.55,3.56,1.44,84.5257,4.3938,0.5136,0.1076,2.3757,5.8719,97.36,302862.0,3.0,28.57,-50.24,-32.28,4.1,-0.062,-0.536,-0.698,-0.19,0
I,2019-01-05,4492,2969,145399,712621.3725,12441,13982,6077,82318,884443.3725,13538,16.44,80.57,1.41,1.58,93.0732,6.0805,0.5662,0.1155,6.6167,5.8874,94.78,294814.0,3.0,-2.66,7.19,-61.52,-2.76,-0.122,-0.467,-0.805,-0.215,0
I,2019-01-12,6826,2781,128259,534373.2299,31510,22092,9030,71474,716234.2299,18637,17.91,74.61,4.4,3.08,99.7914,3.8351,0.5573,0.1338,2.2683,3.2353,76.75,238745.0,3.0,-19.02,-13.17,153.28,-11.79,-0.544,-0.603,-0.703,-0.317,0
I,2019-01-19,6682,2240,140390,669864.5886,77281,24746,9063,89180,912281.5886,17985,15.39,73.43,8.47,2.71,97.7549,4.9586,0.6352,0.1331,1.154,3.6038,97.76,304094.0,3.0,27.37,24.77,145.26,9.46,-0.052,-0.381,-0.456,-0.245,0
